wavelength flux error flag
3691.0 -1.4662362500710119e-18 1.0159300613024874e-21 0
3692.0 -3.402524410104645e-18 1.0159300613024874e-21 0
3693.0 1.1995442587868366e-18 1.0159300613024874e-21 0
3694.0 7.271204179149798e-18 1.0159300613024874e-21 0
3695.0 8.406867400858988e-18 1.0159300613024874e-21 0
3696.0 8.656704454716678e-18 1.0159300613024874e-21 0
3697.0 5.322915393988202e-18 1.0159300613024874e-21 0
3698.0 1.496764406296984e-18 1.0159300613024874e-21 0
3699.0 4.539346534663273e-19 1.0159300613024874e-21 0
3700.0 -3.155184171678718e-19 1.0159300613024874e-21 0
3701.0 2.4932045044330733e-18 1.0159300613024874e-21 0
3702.0 5.522541664841075e-18 1.0159300613024874e-21 0
3703.0 5.177383871776864e-18 1.0159300613024874e-21 0
3704.0 4.737611168479729e-18 1.0159300613024874e-21 0
3705.0 3.8708971182350625e-18 1.0159300613024874e-21 0
3706.0 3.4226882274128067e-18 1.0159300613024874e-21 0
3707.0 1.4179045435067565e-17 1.0159300613024874e-21 0
3708.0 2.401946656288365e-17 1.0159300613024874e-21 0
3709.0 2.117957973792979e-17 1.0159300613024874e-21 0
3710.0 1.7597017952397187e-17 1.0159300613024874e-21 0
3711.0 7.234640871203453e-18 1.0159300613024874e-21 0
3712.0 -1.4728101179337733e-18 1.0159300613024874e-21 0
3713.0 8.864310265243648e-19 1.0159300613024874e-21 0
3714.0 2.5016237179444204e-18 1.0159300613024874e-21 0
3715.0 2.522735632053446e-19 1.0159300613024874e-21 0
3716.0 -1.5249597310281057e-18 1.0159300613024874e-21 0
3717.0 -1.3256796933384272e-18 1.0159300613024874e-21 0
3718.0 4.1063353788276907e-19 1.0159300613024874e-21 0
3719.0 7.4664962237924e-18 1.0159300613024874e-21 0
3720.0 1.2250768032666604e-17 1.0159300613024874e-21 0
3721.0 1.0416887576406012e-17 1.0159300613024874e-21 0
3722.0 7.88058987031516e-18 1.0159300613024874e-21 0
3723.0 3.598322820284985e-18 1.0159300613024874e-21 0
3724.0 1.6663355687757978e-18 1.0159300613024874e-21 0
3725.0 4.769073330421173e-18 1.0159300613024874e-21 0
3726.0 7.461698853926275e-18 1.0159300613024874e-21 0
3727.0 9.391382597626724e-18 1.0159300613024874e-21 0
3728.0 1.115619111086529e-17 1.0159300613024874e-21 0
3729.0 1.265309867411141e-17 1.0159300613024874e-21 0
3730.0 1.3283882715292925e-17 1.0159300613024874e-21 0
3731.0 1.2680239145162498e-17 1.0159300613024874e-21 0
3732.0 1.0221032484763441e-17 1.0159300613024874e-21 0
3733.0 5.435291545086093e-18 1.0159300613024874e-21 0
3734.0 2.6638256430771363e-18 1.0159300613024874e-21 0
3735.0 2.11819584470866e-18 1.0159300613024874e-21 0
3736.0 4.326074289601703e-18 1.0159300613024874e-21 0
3737.0 9.217724131989532e-18 1.0159300613024874e-21 0
3738.0 1.1381066087657797e-17 1.0159300613024874e-21 0
3739.0 1.1199373631560676e-17 1.0159300613024874e-21 0
3740.0 1.0495733979231747e-17 1.0159300613024874e-21 0
3741.0 9.396950870994235e-18 1.0159300613024874e-21 0
3742.0 8.331617401662357e-18 1.0159300613024874e-21 0
3743.0 7.288537817100235e-18 1.0159300613024874e-21 0
3744.0 5.4855852010127e-18 1.0159300613024874e-21 0
3745.0 3.2398981125284153e-18 1.0159300613024874e-21 0
3746.0 1.7111665519897768e-18 1.0159300613024874e-21 0
3747.0 5.46509813925256e-19 1.0159300613024874e-21 0
3748.0 -8.510509496901611e-19 1.0159300613024874e-21 0
3749.0 -2.351026244919665e-18 1.0159300613024874e-21 0
3750.0 -3.982232369540931e-19 1.0159300613024874e-21 0
3751.0 2.8581147716323644e-18 1.0159300613024874e-21 0
3752.0 2.9600879079335474e-18 1.0159300613024874e-21 0
3753.0 2.0511276105256177e-18 1.0159300613024874e-21 0
3754.0 4.7516410005355674e-18 1.0159300613024874e-21 0
3755.0 8.419416934448846e-18 1.0159300613024874e-21 0
3756.0 8.979103599160693e-18 1.0159300613024874e-21 0
3757.0 8.856605932387215e-18 1.0159300613024874e-21 0
3758.0 5.637075019682338e-18 1.0159300613024874e-21 0
3759.0 1.8769042362312813e-18 1.0159300613024874e-21 0
3760.0 -3.9152179271110645e-19 1.0159300613024874e-21 0
3761.0 -2.4617859654932636e-18 1.0159300613024874e-21 0
3762.0 -1.9487261961921414e-18 1.0159300613024874e-21 0
3763.0 -1.1929008502265936e-18 1.0159300613024874e-21 0
3764.0 1.1060286770133695e-19 1.0159300613024874e-21 0
3765.0 1.4457007831371843e-18 1.0159300613024874e-21 0
3766.0 3.769279813688583e-19 1.0159300613024874e-21 0
3767.0 -7.119150554616841e-19 1.0159300613024874e-21 0
3768.0 2.6826791894362564e-18 1.0159300613024874e-21 0
3769.0 5.891371665968194e-18 1.0159300613024874e-21 0
3770.0 4.584368113104427e-18 1.0159300613024874e-21 0
3771.0 3.2041795931600936e-18 1.0159300613024874e-21 0
3772.0 8.649560818611723e-19 1.0159300613024874e-21 0
3773.0 -8.557588401125779e-19 1.0159300613024874e-21 0
3774.0 2.8533517630576862e-18 1.0159300613024874e-21 0
3775.0 6.509621257673129e-18 1.0159300613024874e-21 0
3776.0 9.823277957241111e-18 1.0159300613024874e-21 0
3777.0 1.2562231908311916e-17 1.0159300613024874e-21 0
3778.0 1.2392458244051496e-17 1.0159300613024874e-21 0
3779.0 1.177095919320045e-17 1.0159300613024874e-21 0
3780.0 9.300481804073163e-18 1.0159300613024874e-21 0
3781.0 7.322943449362796e-18 1.0159300613024874e-21 0
3782.0 7.017302239006895e-18 1.0159300613024874e-21 0
3783.0 6.249682640052911e-18 1.0159300613024874e-21 0
3784.0 4.160775711667014e-18 1.0159300613024874e-21 0
3785.0 2.053333658687943e-18 1.0159300613024874e-21 0
3786.0 -9.939428012986063e-20 1.0159300613024874e-21 0
3787.0 -1.1798105277638403e-18 1.0159300613024874e-21 0
3788.0 -1.4234402451260434e-22 1.0159300613024874e-21 0
3789.0 7.695490070291622e-20 1.0159300613024874e-21 0
3790.0 -1.865530089097455e-18 1.0159300613024874e-21 0
3791.0 -3.550349715313268e-18 1.0159300613024874e-21 0
3792.0 -4.822712152246446e-18 1.0159300613024874e-21 0
3793.0 -3.582785511552812e-18 1.0159300613024874e-21 0
3794.0 1.1859650781735787e-18 1.0159300613024874e-21 0
3795.0 4.112363511722629e-18 1.0159300613024874e-21 0
3796.0 4.761600893514779e-18 1.0159300613024874e-21 0
3797.0 4.293726236592665e-18 1.0159300613024874e-21 0
3798.0 2.6087713280357525e-18 1.0159300613024874e-21 0
3799.0 -2.0617033576563014e-18 1.0159300613024874e-21 0
3800.0 -9.601232179364417e-18 1.0159300613024874e-21 0
3801.0 -1.4232514227497813e-17 1.0159300613024874e-21 0
3802.0 -1.6399404450332292e-17 1.0159300613024874e-21 0
3803.0 -1.1799947112519442e-17 1.0159300613024874e-21 0
3804.0 -2.151344670836965e-18 1.0159300613024874e-21 0
3805.0 3.5791365849462506e-18 1.0159300613024874e-21 0
3806.0 6.7410823715474665e-18 1.0159300613024874e-21 0
3807.0 6.419483217119427e-18 1.0159300613024874e-21 0
3808.0 4.0988837109453005e-18 1.0159300613024874e-21 0
3809.0 3.957515664715385e-18 1.0159300613024874e-21 0
3810.0 4.905361199066535e-18 1.0159300613024874e-21 0
3811.0 4.36160980341405e-18 1.0159300613024874e-21 0
3812.0 3.1728310140633304e-18 1.0159300613024874e-21 0
3813.0 5.090861019977783e-18 1.0159300613024874e-21 0
3814.0 8.161079463587141e-18 1.0159300613024874e-21 0
3815.0 7.563753504249283e-18 1.0159300613024874e-21 0
