wavelength flux error flag
3691.0 5.296013689471998e-18 3.8790448254808973e-16 0
3692.0 6.451030166852027e-18 3.77887527525307e-16 0
3693.0 8.308958878891066e-18 3.69361171728949e-16 0
3694.0 1.0324877388311195e-17 3.611698498929452e-16 0
3695.0 7.377306447600004e-18 3.538711380603756e-16 0
3696.0 3.5389754219032756e-18 3.467326162252879e-16 0
3697.0 2.7099514808531552e-18 3.4370239730352774e-16 0
3698.0 2.294382567655555e-18 3.412366267573164e-16 0
3699.0 3.0880610788706796e-18 3.497483047812338e-16 0
3700.0 4.000511381390419e-18 3.593381833489826e-16 0
3701.0 1.2364141627429426e-18 3.5065161328393974e-16 0
3702.0 -1.754362440758832e-18 3.4083819959466785e-16 0
3703.0 -2.8267370452428236e-18 3.4396439015647344e-16 0
3704.0 -3.840459781072367e-18 3.474432320801083e-16 0
3705.0 -3.56956704233048e-18 3.5038414753605635e-16 0
3706.0 -3.14583668134469e-18 3.53084309340129e-16 0
3707.0 1.3697888503704422e-18 3.493388153496346e-16 0
3708.0 5.449928411195194e-18 3.379184537249409e-16 0
3709.0 3.501157940466609e-18 2.2024647996205702e-16 0
3710.0 1.6629935408558378e-18 1.2564840497990187e-16 0
3711.0 8.345423705333823e-19 2.4168995054213036e-16 0
3712.0 4.750809959752628e-19 3.424025220205751e-16 0
3713.0 3.251811448009272e-18 3.4060837871377445e-16 0
3714.0 4.838221518298948e-18 3.394369060133147e-16 0
3715.0 2.4217922661586925e-19 3.4149954693465347e-16 0
3716.0 -4.000524779574384e-18 3.4372151206880574e-16 0
3717.0 -6.763980975789188e-18 3.466104867022308e-16 0
3718.0 -7.382013454970367e-18 3.4836006603575415e-16 0
3719.0 -5.749053372852983e-19 3.461662889916957e-16 0
3720.0 4.7143832670533125e-18 3.4636308119209293e-16 0
3721.0 5.58159008198571e-18 3.5352466243971675e-16 0
3722.0 4.261565598981319e-18 3.600267177155533e-16 0
3723.0 -2.495168753014872e-18 3.6488941671340757e-16 0
3724.0 -6.7717226627681155e-18 3.6976798263100895e-16 0
3725.0 -5.735280852796712e-18 3.746805383645389e-16 0
3726.0 -3.0646221336516306e-18 3.7880929271592737e-16 0
3727.0 2.646210082694411e-18 3.8147992227636587e-16 0
3728.0 7.194570043919686e-18 3.8236187550669633e-16 0
3729.0 9.854062765267361e-18 3.803374607718537e-16 0
3730.0 1.2955567843064219e-17 3.76059365738192e-16 0
3731.0 1.668704340825909e-17 3.6856925172910676e-16 0
3732.0 1.8294230229849958e-17 3.670225906740244e-16 0
3733.0 1.7237950308111576e-17 3.729279247072706e-16 0
3734.0 1.3229806107241798e-17 3.805980844193331e-16 0
3735.0 5.959760744580917e-18 3.90218430992217e-16 0
3736.0 7.299303360701941e-20 3.9202955246603645e-16 0
3737.0 -4.465530667029738e-18 3.8622922951845017e-16 0
3738.0 -8.097645773448831e-18 3.861268964060698e-16 0
3739.0 -1.0950684825106369e-17 3.909220978815153e-16 0
3740.0 -1.0644093368649835e-17 3.870006496540353e-16 0
3741.0 -7.945483471661418e-18 3.7648020614039455e-16 0
3742.0 -6.215924911625773e-18 3.758028293709059e-16 0
3743.0 -5.131071570960816e-18 3.816739978255782e-16 0
3744.0 -1.1582699366341302e-18 3.751409944031879e-16 0
3745.0 4.497173680046757e-18 3.613807908254172e-16 0
3746.0 7.146503961019775e-18 3.5761115628806155e-16 0
3747.0 8.26930974169228e-18 3.589147996710628e-16 0
3748.0 5.961116559115511e-18 3.6192036672340574e-16 0
3749.0 2.144215440046662e-18 3.6567431807278367e-16 0
3750.0 7.698125612368319e-19 3.7168762492246135e-16 0
3751.0 3.175314248470996e-19 3.7855391123240746e-16 0
3752.0 5.200197505623738e-19 3.8025075861198625e-16 0
3753.0 9.323532804356974e-19 3.802908671995053e-16 0
3754.0 1.898067970681021e-18 3.8918108051663363e-16 0
3755.0 3.0120770980891517e-18 4.0044293456476746e-16 0
3756.0 5.118625681882144e-18 4.0242379891758985e-16 0
3757.0 7.443023499362264e-18 4.0236760924704277e-16 0
3758.0 9.151765358826465e-18 4.0678632852265805e-16 0
3759.0 1.0753033991129444e-17 4.119862193266812e-16 0
3760.0 1.1296140540660512e-17 4.103144054212713e-16 0
3761.0 1.1698681915213293e-17 4.0772976125043527e-16 0
3762.0 1.320006908710683e-17 4.185701765950432e-16 0
3763.0 1.4804719318391045e-17 4.306722000027857e-16 0
3764.0 1.1967532964290384e-17 4.3304166621293747e-16 0
3765.0 8.874108150610421e-18 4.3484968550442415e-16 0
3766.0 5.854281879320765e-18 4.4547503236537e-16 0
3767.0 2.8678612011623336e-18 4.561428188275977e-16 0
3768.0 3.720222783961735e-18 4.465851024259051e-16 0
3769.0 4.604143272832736e-18 4.3733639382007464e-16 0
3770.0 6.2546537091377826e-18 4.355937207355411e-16 0
3771.0 7.940906549096943e-18 4.3403962172652274e-16 0
3772.0 1.009553721508804e-17 4.3495664683077057e-16 0
3773.0 1.1827645859638157e-17 4.354326013169959e-16 0
3774.0 9.850475608872038e-18 4.3203644061927096e-16 0
3775.0 7.535023623812638e-18 4.301111716794618e-16 0
3776.0 3.0262101883688552e-18 4.3772291568609704e-16 0
3777.0 -1.1874592972981207e-18 4.4310097368524997e-16 0
3778.0 -3.907324621668403e-18 4.3717373657152494e-16 0
3779.0 -6.566813063712591e-18 4.2966049652467493e-16 0
3780.0 -8.979170060707464e-18 4.1565551358526036e-16 0
3781.0 -1.0203595045521189e-17 4.055516129798996e-16 0
3782.0 -7.39892109479982e-18 4.086789802572114e-16 0
3783.0 -5.196504885731973e-18 4.106609928038237e-16 0
3784.0 -4.7165838035766014e-18 4.0936721858047334e-16 0
3785.0 -2.9887000575136254e-18 4.0753815323048766e-16 0
3786.0 1.788264607570037e-18 4.044012394908439e-16 0
3787.0 5.2968256197150505e-18 4.025920998623613e-16 0
3788.0 6.132004095539061e-18 4.0358147639451387e-16 0
3789.0 6.451279940951e-18 4.049557771077615e-16 0
3790.0 5.825575513202358e-18 4.0703514450676486e-16 0
3791.0 4.849393728153996e-18 4.0979644316148637e-16 0
3792.0 3.3121861859451888e-18 4.136493415760847e-16 0
3793.0 2.7686078400033333e-18 4.197426465800497e-16 0
3794.0 3.620705865650526e-18 4.289828826034323e-16 0
3795.0 4.513823803310036e-18 4.3567026810817477e-16 0
3796.0 5.457642659177689e-18 4.392023112683426e-16 0
3797.0 4.3609774799742555e-18 4.461357006031755e-16 0
3798.0 1.0412292645165447e-18 4.56774816055617e-16 0
3799.0 -1.4985942995549199e-18 4.558724440746273e-16 0
3800.0 -3.2889182073260638e-18 4.4387882007438667e-16 0
3801.0 -1.7789659658222284e-18 4.395293955268335e-16 0
3802.0 2.5275761790566995e-18 4.416575171123417e-16 0
3803.0 3.5179059020186944e-18 4.4152390077643517e-16 0
3804.0 2.0336305942110855e-18 4.397025433291255e-16 0
3805.0 7.591975057907493e-19 4.4144625532683275e-16 0
3806.0 -3.7767291984932e-19 4.455270587224727e-16 0
