wavelength flux error flag
3691.0 5.948753727076483e-18 9.096926338534771e-17 0
3692.0 1.3525596842239867e-17 2.0683422788923196e-16 0
3693.0 1.1095115351277654e-17 2.1918919036007387e-16 0
3694.0 6.4153414040309484e-18 2.0827876713728092e-16 0
3695.0 -1.6859082877481967e-18 1.9184590946161993e-16 0
3696.0 -1.0401184473508312e-17 1.7442198204923703e-16 0
3697.0 -1.2139913447541648e-17 1.8091467681605026e-16 0
3698.0 -1.2920119930980562e-17 1.9069332659213732e-16 0
3699.0 -3.0500471257451787e-18 1.947376963522264e-16 0
3700.0 7.866091789264736e-18 1.9821884745615576e-16 0
3701.0 1.1465748699646734e-18 1.9965254613235114e-16 0
3702.0 -6.660277271580619e-18 2.0096000810028554e-16 0
3703.0 -5.848972726702373e-18 1.9478243483215713e-16 0
3704.0 -4.794952427757085e-18 1.8848152644786607e-16 0
3705.0 -2.419659192608615e-18 1.99772201400237e-16 0
3706.0 5.065501793540223e-19 2.1015971937470255e-16 0
3707.0 1.8182341798214524e-17 1.963671721136341e-16 0
3708.0 3.3914358699287913e-17 1.77319935543637e-16 0
3709.0 2.2736569823641167e-17 8.552627037451801e-17 0
3710.0 1.1404323283991929e-17 1.4001783844692076e-17 0
3711.0 -1.3379538727124406e-18 1.2751287096889043e-16 0
3712.0 -1.0879574901983393e-17 2.186337787537785e-16 0
3713.0 9.819810189594259e-19 1.6002883306794033e-16 0
3714.0 1.048717366681437e-17 1.2057516612617035e-16 0
3715.0 7.753557413472967e-18 1.805920873739038e-16 0
3716.0 4.230135566662559e-18 2.2912910113977035e-16 0
3717.0 -2.599800865217084e-18 2.2960557717594556e-16 0
3718.0 -7.994520714778658e-18 2.3035985202491053e-16 0
3719.0 -8.422070291141238e-18 2.320755664376454e-16 0
3720.0 -8.840187370145435e-18 2.323519684209756e-16 0
3721.0 -9.230823398583109e-18 2.2843501458869693e-16 0
3722.0 -6.842070375043138e-18 2.269877140533523e-16 0
3723.0 2.4552944185042173e-18 2.3167912800380307e-16 0
3724.0 7.754653366836116e-18 2.3450970058703276e-16 0
3725.0 4.489559672418269e-18 2.33354013924467e-16 0
3726.0 2.7797939348763956e-18 2.3359064778305384e-16 0
3727.0 3.96344265621498e-18 2.364174493998226e-16 0
3728.0 4.8216707321034704e-18 2.380069429950308e-16 0
3729.0 5.151132298801904e-18 2.3758597089760126e-16 0
3730.0 4.370834467440531e-18 2.3614593309207693e-16 0
3731.0 2.0088711946275288e-18 2.3325348946247955e-16 0
3732.0 -1.7184220047527672e-18 2.190971918556558e-16 0
3733.0 -7.157587407962825e-18 1.908180964133736e-16 0
3734.0 -1.3555565012470331e-17 1.623404415547688e-16 0
3735.0 -2.1013059700965155e-17 1.3364337241097273e-16 0
3736.0 -1.946567887890791e-17 1.5172944350342255e-16 0
3737.0 -9.141484915882843e-18 2.154137996049285e-16 0
3738.0 -4.695501349197447e-18 2.471615539968612e-16 0
3739.0 -5.301955495320108e-18 2.514591696532266e-16 0
3740.0 -2.6222904810734103e-18 2.4964427480406097e-16 0
3741.0 2.545152015129691e-18 2.4320186486741057e-16 0
3742.0 4.6129461814561075e-18 2.413074209511653e-16 0
3743.0 4.618559139953977e-18 2.4243871707475707e-16 0
3744.0 3.911213939584273e-18 2.482531287083842e-16 0
3745.0 2.7884688747483463e-18 2.5679612339271697e-16 0
3746.0 -5.7400441355145e-19 2.5849647292292673e-16 0
3747.0 -5.073826705469916e-18 2.5672208138114963e-16 0
3748.0 -2.987868369724173e-18 2.537849105448347e-16 0
3749.0 1.9940452278509184e-18 2.503364325443821e-16 0
3750.0 1.0716462586395033e-17 2.4675295387031325e-16 0
3751.0 2.0851040571604698e-17 2.43118508094475e-16 0
3752.0 1.7923009108554197e-17 2.485472184799094e-16 0
3753.0 1.080857906531545e-17 2.568805540274035e-16 0
3754.0 1.2159494108211998e-17 2.577570096630513e-16 0
3755.0 1.5778942442146994e-17 2.5663517932746265e-16 0
3756.0 2.726868516775311e-17 2.514620356504806e-16 0
3757.0 4.048585302602098e-17 2.4539968248044366e-16 0
3758.0 3.9542393139819256e-17 2.219594768080773e-16 0
3759.0 3.612695463875691e-17 1.954856711757983e-16 0
3760.0 1.3878794185523584e-17 1.4386473895861887e-16 0
3761.0 -1.087108589991378e-17 8.890328801925263e-17 0
3762.0 -1.0304409885025343e-17 1.6956410036004168e-16 0
3763.0 -7.358632960362295e-18 2.6296989462794823e-16 0
3764.0 2.873053373570701e-18 2.640169758404401e-16 0
3765.0 1.3525045625512587e-17 2.597361135531835e-16 0
3766.0 -1.8740164258398425e-19 2.565334508727268e-16 0
